Wall time,Step,Value
1759257828.573685,130,-27.0
1759257976.702585,673,-50.0
1759258206.809459,1485,-17.0
1759258258.1879692,1669,-50.0
1759258272.6996403,1719,-50.0
1759258373.1207714,2087,-46.0
1759258375.5268173,2096,-8.0
1759258388.167968,2142,-31.0
1759258399.6144314,2186,-12.0
1759258433.2697597,2310,-18.0
1759258466.471161,2429,-3.0
1759258500.6315463,2553,-16.0
1759258557.4009414,2755,-21.0
1759258588.8709338,2866,0.0
1759258612.3473208,2950,-9.0
1759258666.6898155,3152,-6.0
1759258677.6429343,3192,-15.0
1759258687.9540079,3229,-13.0
1759258691.988719,3244,-7.0
1759258736.5689335,3406,-7.0
1759258746.059782,3440,-9.0
1759258784.267119,3578,-6.0
1759258790.3336575,3601,-4.0
1759258797.1881406,3626,-17.0
1759258801.134402,3640,-11.0
1759258818.0998147,3701,-5.0
1759258889.1462142,3958,-3.0
1759258934.2596881,4116,-6.0
1759258946.016961,4157,-31.0
1759258980.391331,4283,-4.0
1759259029.1661537,4465,-7.0
1759259073.5451436,4623,-8.0
1759259075.6315405,4631,-7.0
1759259107.31679,4747,-5.0
1759259111.5242343,4763,-15.0
1759259135.6269708,4854,-5.0
1759259142.4790602,4879,-6.0
1759259156.6229715,4931,-8.0
1759259175.3095474,5000,-11.0
1759259187.4240131,5059,-3.0
1759259214.8269382,5167,-8.0
1759259242.4097254,5269,-6.0
1759259250.719758,5300,-8.0
1759259255.546003,5318,-3.0
1759259303.5583966,5487,-1.0
1759259336.370815,5604,-7.0
1759259346.0775757,5640,-5.0
1759259351.345091,5660,-5.0
1759259373.3503897,5735,-7.0
1759259388.915346,5789,-2.0
1759259408.6036985,5859,-5.0
1759259411.3773887,5869,-3.0
1759259438.6896365,5966,-3.0
1759259444.409029,5987,-6.0
1759259466.6069968,6066,-9.0
1759259482.935556,6124,-5.0
1759259508.0833235,6213,-8.0
1759259510.835296,6223,-9.0
1759259515.319969,6240,-7.0
1759259534.8410394,6310,-3.0
1759259564.882966,6419,-8.0
1759259569.2214315,6434,-5.0
1759259586.6388578,6496,-9.0
1759259589.3465974,6505,-8.0
1759259600.5364528,6542,-10.0
1759259601.2059436,6544,-1.0
1759259613.9265227,6586,-6.0
1759259660.8722095,6754,-8.0
1759259663.3604138,6763,-4.0
1759259664.8595521,6768,-4.0
1759259666.066935,6772,-3.0
1759259669.7557292,6785,-5.0
1759259674.9177248,6803,-10.0
1759259706.7802796,6916,-7.0
1759259709.396733,6926,-9.0
1759259711.7107174,6934,-5.0
1759259714.0648189,6942,-2.0
1759259718.191954,6956,-8.0
1759259724.7624621,6980,-3.0
1759259727.9286597,6991,-7.0
1759259735.4647238,7016,-3.0
1759259742.9049354,7043,-7.0
1759259752.9122396,7080,-5.0
1759259756.7984207,7094,-6.0
1759259763.7929347,7118,-7.0
1759259790.8809345,7219,-4.0
1759259800.0371847,7255,-8.0
1759259809.679414,7290,-2.0
1759259811.6893663,7297,0.0
1759259849.9090915,7435,-5.0
1759259872.4467955,7513,-10.0
1759259885.5308383,7558,-3.0
1759259885.7681468,7559,0.0
1759259902.9318845,7620,-3.0
1759259917.3840666,7671,-7.0
1759259920.2364068,7682,-10.0
1759259949.2385144,7788,-3.0
1759259965.6189349,7847,-8.0
1759259977.6048238,7891,-3.0
1759259980.4397857,7901,-9.0
1759260011.378463,8013,-8.0
1759260015.3825536,8028,-9.0
1759260059.279088,8186,-1.0
1759260064.7763107,8205,-3.0
1759260070.3505762,8225,-3.0
1759260077.901412,8251,-6.0
1759260100.635965,8327,-5.0
1759260131.0480084,8440,-1.0
1759260149.3435621,8508,-10.0
1759260150.5103114,8512,-3.0
1759260161.765351,8554,-7.0
1759260170.759935,8587,-4.0
1759260199.2366998,8691,-5.0
1759260199.8669484,8693,-1.0
1759260205.146251,8712,-9.0
1759260225.8220694,8787,-7.0
1759260249.335658,8868,-5.0
1759260296.642479,9033,-6.0
1759260312.029736,9086,-1.0
1759260321.860648,9121,-10.0
1759260345.9116998,9202,-1.0
1759260366.737225,9278,-2.0
1759260374.2206154,9305,-6.0
1759260424.6343122,9490,-5.0
1759260426.0922782,9495,-3.0
1759260439.1432014,9541,-3.0
1759260451.791794,9585,-5.0
1759260475.7219336,9673,-8.0
1759260538.6162884,9898,-5.0
1759260541.7991617,9910,-3.0
1759260545.0899525,9922,-8.0
1759260563.592661,9988,0.0
1759260576.317515,10034,-5.0
1759260582.238663,10055,-4.0
1759260585.2177513,10065,-5.0
1759260601.884041,10126,-1.0
1759260634.573473,10245,-10.0
1759260659.687049,10340,-5.0
1759260661.8067005,10348,-7.0
1759260665.477139,10361,-5.0
1759260672.265144,10384,-7.0
1759260684.5265057,10429,-9.0
1759260705.9657521,10508,-2.0
1759260713.6756105,10537,-9.0
1759260716.8029335,10548,-8.0
1759260721.2865436,10564,-5.0
1759260725.501128,10579,-3.0
1759260731.0522668,10598,-11.0
1759260750.2190828,10665,-6.0
1759260758.6213567,10695,-8.0
1759260772.5710204,10744,-7.0
1759260775.2144144,10754,-6.0
1759260783.9243786,10785,-1.0
1759260797.833671,10832,-6.0
1759260805.2698362,10858,-3.0
1759260807.529209,10866,-7.0
1759260823.51471,10924,-4.0
1759260839.932034,10984,-1.0
1759260842.9491754,10995,-3.0
1759260845.4937785,11004,-8.0
1759260858.4019763,11050,-5.0
1759260875.3509371,11112,-6.0
1759260877.918931,11121,-8.0
1759260912.4735284,11251,-8.0
1759260919.0091152,11275,-4.0
1759260931.381932,11320,-10.0
1759260965.2375305,11444,-4.0
1759260975.2920775,11481,-5.0
1759260977.199183,11488,-6.0
1759260981.190936,11502,-6.0
