Wall time,Step,Value
1767924906.3539414,67,-1035.8037109375
1767924910.4969826,377,-1086.8348388671875
1767924910.8250055,390,-1065.7271728515625
1767924912.31173,473,-260.5467834472656
1767924912.7992716,523,-273.19854736328125
1767924913.3758256,586,-1023.6389770507812
1767924915.78473,786,-188.66395568847656
1767924916.394086,836,-314.6712341308594
1767924923.2266798,1415,-256.1041259765625
1767924926.6802545,1765,-204.74436950683594
1767924927.2640364,1815,-152.33755493164062
1767924927.8528774,1865,-277.10205078125
1767924930.75789,2115,-153.61288452148438
1767924934.600123,2466,-254.1950225830078
1767924935.2023363,2516,-210.48577880859375
1767924936.3136685,2666,-295.22772216796875
1767924936.7442002,2716,-216.18978881835938
1767924938.9057002,2866,-194.87879943847656
1767924939.5583992,2916,-184.2515869140625
1767924942.8589046,3171,-90.3652114868164
1767924945.7968817,3421,-194.9807586669922
1767924950.189785,3749,-142.82107543945312
1767924955.6248598,4249,-100.45867156982422
1767924957.5318003,4449,-119.55994415283203
1767924959.2372174,4599,-131.2913055419922
1767924959.8998945,4649,-76.44686889648438
1767924967.3353584,5304,-216.76144409179688
1767924968.3236372,5390,-31.358341217041016
1767924968.6772969,5440,-104.04530334472656
1767924969.826074,5540,-138.5670623779297
1767924971.082962,5640,-135.0695037841797
1767924973.9860423,5909,-161.43748474121094
1767924977.6396432,6263,-7.478560924530029
1767924978.9157023,6363,-49.92250442504883
1767924979.6347795,6413,-154.53176879882812
1767924981.1549122,6531,-191.72760009765625
1767924984.5959966,6881,-74.66783905029297
1767924986.1970007,7015,-103.11917114257812
1767924987.5739617,7115,-180.7884979248047
1767924989.0614665,7215,-64.17747497558594
1767924992.7507014,7565,-123.7578125
1767924993.2691202,7615,-103.13136291503906
1767924995.9414632,7839,-137.83517456054688
1767924999.6677387,8189,-70.06834411621094
1767925000.041986,8239,-92.4935302734375
1767925000.4606242,8289,-177.26025390625
1767925003.5010703,8518,-125.79508972167969
1767925004.1409028,8568,-88.57734680175781
1767925008.2981725,8918,-88.35742950439453
1767925009.8310697,9068,-129.39041137695312
1767925010.1968932,9118,-55.43284606933594
1767925011.052505,9218,-84.62995147705078
1767925014.2678075,9480,-56.303375244140625
1767925015.4586282,9580,-99.8908920288086
1767925016.2489417,9680,-61.65324401855469
1767925019.2359807,9930,-69.58058166503906
1767925021.1412692,10101,-111.71925354003906
1767925023.4154444,10310,-140.71566772460938
1767925032.359828,11060,-67.89857482910156
1767925033.1920538,11110,-105.32638549804688
1767925040.4297433,11760,-134.2366180419922
1767925041.0515943,11810,-95.723388671875
1767925042.0880327,11860,-70.3075180053711
1767925048.7433627,12381,-76.74361419677734
1767925050.6069133,12531,-116.46713256835938
1767925052.6090877,12705,-78.40999603271484
1767925054.4766548,12905,-104.97259521484375
1767925056.1112993,13027,-42.33677673339844
1767925057.6932898,13134,-10.983613014221191
1767925058.7099128,13234,-52.94448471069336
1767925061.4079025,13484,-103.2379150390625
1767925062.7237642,13584,-156.35464477539062
1767925063.127123,13634,-110.46975708007812
1767925068.1327908,14115,-49.34304428100586
1767925070.156502,14315,-134.07000732421875
1767925072.231011,14476,-134.34048461914062
1767925073.2620366,14576,-65.16495513916016
1767925073.7985542,14626,-59.92245864868164
1767925075.5640166,14776,-66.8253402709961
1767925083.9271398,15526,-98.91654968261719
1767925084.6767218,15576,-67.49969482421875
1767925088.8529348,15926,-55.422027587890625
1767925089.1866393,15976,-121.36834716796875
1767925094.4006186,16376,-49.17472839355469
1767925096.1659808,16576,-41.72199249267578
1767925099.4858053,16876,-136.46908569335938
1767925100.1314485,16926,-76.53231811523438
1767925100.65688,16976,-48.39272689819336
