Wall time,Step,Value
1759572271.1273706,250,-50.0
1759572377.7789357,898,-50.0
1759572553.8795848,1998,-50.0
1759572609.4054,2348,-50.0
1759572617.793324,2398,-50.0
1759572719.1958458,3027,-17.0
1759572725.5049016,3077,-50.0
1759572756.947721,3277,-50.0
1759572789.8844423,3477,-50.0
1759572839.2018106,3753,-50.0
1759572879.7937782,3979,-25.0
1759572934.1367948,4293,-13.0
1759573009.9600008,4747,-3.0
1759573037.4623384,4921,-50.0
1759573073.1850398,5121,-50.0
1759573185.3363132,5774,-50.0
1759573234.0321376,6062,-26.0
1759573250.872103,6162,-50.0
1759573360.821528,6862,-50.0
1759573385.5831764,7012,-50.0
1759573467.2073247,7512,-50.0
1759573487.5111568,7626,-50.0
1759573504.8279917,7726,-50.0
1759573515.2799995,7788,-11.0
1759573577.7418394,8188,-50.0
1759573702.6939507,8970,-50.0
1759573792.72121,9522,-50.0
1759573809.0429065,9622,-50.0
1759573869.68572,9984,-50.0
1759573993.5796578,10729,-50.0
1759574110.2642395,11425,-50.0
1759574118.421198,11475,-50.0
1759574202.9224498,12023,-50.0
1759574203.3714979,12025,-1.0
1759574292.758359,12557,-49.0
1759574309.7146583,12665,-50.0
1759574374.1311417,13043,-50.0
1759574390.282258,13147,-50.0
1759574461.5234635,13576,-50.0
1759574624.5954602,14563,-50.0
1759574640.3261833,14652,-35.0
1759574662.8557901,14777,-50.0
1759574831.4961698,15822,-17.0
1759574921.087537,16370,-21.0
1759574969.788146,16670,-50.0
1759574982.7696016,16759,-38.0
1759575048.132934,17164,-50.0
1759575098.2371247,17472,-50.0
1759575123.4510767,17662,-50.0
1759575135.4625354,17735,-22.0
1759575205.9176126,18189,-50.0
1759575216.4328804,18252,-50.0
1759575288.1115923,18727,-50.0
1759575336.2497187,19069,-41.0
1759575428.1818225,19643,-20.0
1759575433.6956062,19676,-32.0
1759575449.4707026,19776,-50.0
1759575488.5822878,20033,-78.0
1759575573.7805576,20569,-10.0
1759575598.5031085,20727,-50.0
1759575666.0705388,21130,-25.0
1759575674.8327374,21180,-50.0
1759575708.5824194,21389,-32.0
1759575713.9420807,21426,-36.0
1759575752.1607306,21673,-50.0
1759575899.388614,22607,-50.0
1759575906.9976025,22665,-50.0
1759575914.0247698,22715,-50.0
1759575916.598933,22736,-20.0
1759575932.4925456,22844,-7.0
1759575946.3656852,22944,-50.0
1759576034.83353,23530,-50.0
1759576042.6081707,23580,-50.0
1759576053.1715362,23651,-20.0
1759576062.8463964,23720,-18.0
1759576077.8206341,23820,-50.0
1759576114.7574906,24061,-46.0
1759576147.2819362,24257,-50.0
1759576167.0953922,24398,-50.0
1759576197.8601034,24602,-9.0
1759576213.0437083,24702,-50.0
1759576239.1276488,24866,-13.0
1759576364.6057074,25624,-50.0
1759576380.2509606,25716,-2.0
1759576389.8051827,25778,-50.0
1759576502.7961924,26508,-25.0
1759576549.8306231,26807,-50.0
1759576578.5893157,26984,-30.0
1759576586.8491182,27034,-50.0
1759576639.9365318,27370,-50.0
1759576668.4838853,27548,-12.0
1759576676.9686759,27598,-50.0
1759576748.1087754,28019,-24.0
1759576803.9489903,28351,-50.0
1759576860.8878257,28668,-50.0
1759576869.3199282,28715,-46.0
1759576957.689864,29218,-27.0
1759576969.535718,29284,-15.0
1759577152.4228532,30235,-17.0
1759577179.4995441,30395,-50.0
