Wall time,Step,Value
1759501745.1121175,250,-50.0
1759501817.759705,748,-50.0
1759501825.0858977,798,-50.0
1759501849.1111174,948,-50.0
1759501857.279334,998,-50.0
1759501881.4087405,1148,-50.0
1759501912.480326,1348,-50.0
1759501920.221934,1398,-50.0
1759502018.1878402,2011,-50.0
1759502075.218292,2361,-50.0
1759502083.2286832,2411,-50.0
1759502091.3180842,2461,-50.0
1759502131.6182907,2711,-50.0
1759502191.36458,3111,-50.0
1759502199.95393,3161,-50.0
1759502223.1097398,3311,-50.0
1759502230.837603,3361,-50.0
1759502253.7731638,3511,-50.0
1759502260.8752792,3561,-50.0
1759502307.2708752,3854,-50.0
1759502346.0843837,4104,-50.0
1759502399.4324887,4454,-50.0
1759502478.2266636,4911,-50.0
1759502509.7209458,5111,-50.0
1759502532.3075283,5261,-50.0
1759502540.3073819,5311,-50.0
1759502601.4782915,5723,-50.0
1759502639.6463585,5973,-50.0
1759502669.676943,6159,-50.0
1759502677.2791119,6209,-50.0
1759502691.8441637,6309,-50.0
1759502707.179154,6409,-50.0
1759502753.198234,6709,-50.0
1759502815.572085,7109,-50.0
1759502831.6795413,7209,-50.0
1759502839.9494116,7259,-50.0
1759502864.782683,7409,-50.0
1759502920.932766,7759,-50.0
1759502942.216851,7909,-50.0
1759502958.521052,8009,-50.0
1759502977.8600664,8109,-50.0
1759503026.4414008,8423,-13.0
1759503034.337357,8473,-50.0
1759503074.4942174,8723,-50.0
1759503126.3342776,9066,-50.0
1759503133.7571356,9116,-50.0
1759503142.151359,9166,-50.0
1759503177.1944127,9375,-50.0
1759503184.4213398,9425,-50.0
1759503237.9999964,9775,-50.0
1759503262.496845,9925,-50.0
1759503270.6163611,9975,-50.0
1759503288.4107077,10100,-50.0
1759503303.3588157,10200,-50.0
1759503336.022378,10400,-50.0
1759503353.3055248,10500,-50.0
1759503370.235209,10600,-50.0
1759503402.3442366,10806,-5.0
1759503409.8973932,10856,-50.0
1759503434.1250424,11006,-50.0
1759503474.3050866,11256,-50.0
1759503598.6120975,12006,-50.0
1759503606.75651,12056,-50.0
1759503703.4702942,12658,-50.0
1759503711.4743958,12705,-46.0
1759503719.1416495,12755,-50.0
1759503806.2653227,13299,-50.0
1759503830.7619343,13449,-50.0
1759503846.77525,13549,-50.0
1759503862.802978,13649,-50.0
1759503889.7263548,13827,-50.0
1759503902.8623166,13977,-50.0
1759503904.0664096,14127,-50.0
1759503904.873055,14227,-50.0
1759503906.7590947,14477,-50.0
1759503907.541197,14577,-50.0
1759503907.9182134,14627,-50.0
1759503979.5948594,15127,-50.0
1759504011.297052,15327,-50.0
1759504042.855358,15527,-50.0
1759504059.9394677,15627,-50.0
1759504068.2087724,15677,-50.0
1759504092.1241512,15827,-50.0
1759504208.1230907,16577,-50.0
1759504216.839774,16627,-50.0
1759504258.8160343,16877,-50.0
1759504275.8979077,16977,-50.0
1759504286.2119424,17027,-50.0
1759504335.6319275,17311,-33.0
1759504351.8473973,17411,-50.0
1759504383.8987415,17611,-50.0
1759504431.6439981,17900,-50.0
1759504440.7798924,17950,-50.0
1759504449.5877829,18000,-50.0
1759504458.3348255,18050,-50.0
1759504546.8235736,18600,-50.0
1759504612.373768,19000,-50.0
1759504642.8029099,19200,-50.0
1759504658.4607737,19300,-50.0
1759504698.352485,19550,-50.0
1759504741.8889337,19800,-50.0
1759504758.928135,19900,-50.0
1759504849.533744,20450,-50.0
1759504899.0618515,20750,-50.0
1759504906.533995,20800,-50.0
1759504935.8004634,20977,-50.0
1759505022.154935,21477,-50.0
1759505030.3812432,21527,-50.0
1759505046.937372,21627,-50.0
1759505078.6348455,21827,-50.0
1759505084.6923852,21868,-40.0
1759505100.3222961,21968,-50.0
1759505128.1079392,22145,-50.0
1759505143.9635546,22245,-50.0
1759505177.38432,22440,-50.0
1759505217.4348938,22690,-50.0
1759505250.7319329,22890,-50.0
1759505268.284084,23007,-50.0
1759505284.983249,23107,-50.0
1759505315.1951303,23295,-50.0
1759505323.5921357,23345,-50.0
1759505366.3594196,23595,-50.0
1759505367.6699405,23603,-7.0
1759505416.1429346,23903,-50.0
