Wall time,Step,Value
1759436189.6036189,250,-50.0
1759436298.8858628,950,-50.0
1759436458.7475505,1974,-50.0
1759436512.032169,2324,-50.0
1759436519.6194813,2374,-50.0
1759436622.146039,3006,-16.0
1759436630.2325566,3056,-50.0
1759436686.2725298,3409,-50.0
1759436728.5715997,3694,-50.0
1759436769.1314833,3933,-50.0
1759436825.6802359,4258,-50.0
1759436904.4320796,4758,-50.0
1759436936.4958518,4958,-50.0
1759436968.652992,5158,-50.0
1759437080.6683578,5858,-50.0
1759437133.1507456,6207,-50.0
1759437145.3288405,6307,-50.0
1759437250.602967,6993,-50.0
1759437270.8424153,7118,-50.0
1759437348.9536586,7618,-50.0
1759437374.3343787,7768,-50.0
1759437390.2488234,7860,-41.0
1759437404.4488368,7960,-50.0
1759437461.4225807,8321,-50.0
1759437595.7032108,9134,-50.0
1759437689.5638797,9734,-50.0
1759437706.795426,9834,-50.0
1759437767.7306643,10200,-50.0
1759437876.3891766,10912,-50.0
1759437980.094112,11547,-50.0
1759437988.1034584,11597,-50.0
1759438076.3440733,12139,-20.0
1759438084.021795,12189,-50.0
1759438172.2180717,12719,-50.0
1759438185.312567,12799,0.0
1759438247.738791,13180,-49.0
1759438268.7620957,13330,-50.0
1759438334.773315,13736,-50.0
1759438482.636334,14671,-50.0
1759438506.7137327,14821,-50.0
1759438524.1780896,14929,-7.0
1759438680.922281,15868,-17.0
1759438764.584636,16375,-31.0
1759438805.4784083,16636,-32.0
1759438810.0710783,16662,-10.0
1759438897.347492,17185,-50.0
1759438949.600186,17510,-50.0
1759438978.2754297,17672,-50.0
1759438987.3766408,17728,-38.0
1759439059.171218,18172,-50.0
1759439069.315569,18228,-5.0
1759439145.9214807,18687,-50.0
1759439190.2010188,18954,-50.0
1759439271.051531,19478,-50.0
1759439279.7499657,19528,-50.0
1759439297.2088332,19628,-50.0
1759439341.9605474,19894,-50.0
1759439407.1610959,20310,-15.0
1759439433.5941448,20481,-50.0
1759439501.5960329,20899,-50.0
1759439510.0436697,20949,-50.0
1759439547.1417654,21188,-50.0
1759439550.9469872,21217,-28.0
1759439593.899299,21491,-43.0
1759439724.334819,22305,-50.0
1759439738.0117445,22386,-50.0
1759439745.8421001,22436,-50.0
1759439749.0314677,22455,-18.0
1759439764.9267519,22543,-14.0
1759439779.2370543,22623,-50.0
1759439861.3173988,23164,-50.0
1759439869.761471,23214,-50.0
1759439878.780806,23272,-7.0
