Wall time,Step,Value
1759535419.1890583,250,-50.0
1759535491.2599869,728,-27.0
1759535496.5485737,778,-50.0
1759535510.6334815,888,-9.0
1759535517.9999297,938,-50.0
1759535542.2427156,1088,-50.0
1759535573.8225653,1288,-50.0
1759535581.524637,1338,-50.0
1759535678.1814952,1965,-50.0
1759535721.147151,2237,-19.0
1759535729.270558,2287,-50.0
1759535736.098081,2337,-50.0
1759535772.826847,2587,-50.0
1759535833.5662003,2987,-50.0
1759535841.1959343,3037,-50.0
1759535864.6120665,3187,-50.0
1759535872.6744983,3237,-50.0
1759535894.9257028,3387,-50.0
1759535901.8993165,3437,-50.0
1759535945.3920157,3728,-50.0
1759535977.864929,3953,-50.0
1759536033.1771011,4303,-50.0
1759536113.019094,4803,-50.0
1759536143.5081701,5003,-50.0
1759536166.7639325,5153,-50.0
1759536175.2555158,5203,-50.0
1759536238.0842402,5614,-50.0
1759536280.3313859,5864,-50.0
1759536305.9117453,6032,-17.0
1759536312.8599374,6082,-50.0
1759536327.330254,6182,-50.0
1759536342.3763266,6282,-50.0
1759536389.2563887,6582,-50.0
1759536455.49831,6982,-50.0
1759536472.3360481,7082,-50.0
1759536480.8336358,7132,-50.0
1759536498.699046,7250,-50.0
1759536544.5320504,7551,-50.0
1759536567.0903897,7701,-50.0
1759536582.5504415,7801,-50.0
1759536596.8741508,7884,-32.0
1759536649.8869262,8207,-50.0
1759536658.624379,8257,-50.0
1759536696.998055,8507,-50.0
1759536751.4806054,8857,-50.0
1759536758.0154684,8899,-41.0
1759536765.7269666,8949,-50.0
1759536808.4204412,9199,-50.0
1759536815.604608,9249,-50.0
1759536872.010165,9599,-50.0
1759536897.6594863,9749,-50.0
1759536905.430216,9799,-50.0
1759536921.3567252,9899,-50.0
1759536970.712804,10200,-50.0
1759536987.8641078,10300,-50.0
1759537004.1483288,10400,-50.0
1759537042.3926687,10637,-50.0
1759537049.7270162,10687,-50.0
1759537072.7718797,10837,-50.0
1759537114.4634984,11087,-50.0
1759537222.6857753,11755,-50.0
1759537231.3047209,11805,-50.0
1759537341.1088245,12455,-50.0
1759537348.7882493,12505,-50.0
1759537357.5390863,12555,-50.0
1759537447.4024248,13063,-50.0
1759537471.344489,13213,-50.0
1759537502.3357356,13413,-50.0
1759537533.7653046,13613,-50.0
1759537555.6719067,13763,-50.0
1759537576.414857,13891,-50.0
1759537592.8832107,13991,-50.0
1759537634.2371802,14241,-50.0
1759537650.6516626,14341,-50.0
1759537651.9942336,14349,-7.0
1759537727.2683423,14802,-50.0
1759537759.1050498,14990,-37.0
1759537793.1812494,15190,-50.0
1759537810.321351,15290,-50.0
1759537818.933356,15340,-50.0
1759537838.3125541,15453,-50.0
1759537955.151044,16150,-50.0
1759537963.519507,16200,-50.0
1759538021.3529782,16550,-50.0
1759538029.7540925,16600,-50.0
1759538043.7881763,16870,-50.0
1759538044.5564663,16970,-50.0
1759538046.312061,17170,-50.0
1759538077.4474938,17461,-50.0
1759538086.0154483,17511,-50.0
1759538092.6671748,17561,-50.0
1759538100.5974276,17611,-50.0
1759538184.5022347,18160,-50.0
1759538247.7771862,18536,-50.0
1759538282.400014,18736,-50.0
1759538299.2000709,18836,-50.0
1759538331.0120835,19040,-50.0
1759538370.9683065,19290,-50.0
1759538387.540984,19390,-50.0
1759538476.4049454,19940,-50.0
1759538531.4439034,20250,-50.0
1759538539.6929061,20300,-50.0
1759538570.6826005,20500,-50.0
1759538644.1639867,20960,-50.0
1759538652.1285725,21010,-50.0
1759538661.941246,21065,-4.0
1759538682.7937276,21194,-50.0
1759538691.0232542,21244,-50.0
1759538707.3448832,21344,-50.0
1759538741.4295082,21544,-50.0
1759538758.6751282,21644,-50.0
1759538786.1431096,21798,-3.0
1759538819.7236285,22002,-50.0
1759538855.3401542,22202,-50.0
1759538877.383344,22352,-50.0
1759538892.687813,22452,-50.0
1759538924.8237,22652,-50.0
1759538932.6365578,22702,-50.0
1759538971.9564111,22952,-50.0
1759538979.8823724,23002,-50.0
1759539012.3357987,23211,-50.0
1759539028.544214,23311,-50.0
1759539069.6073086,23561,-50.0
1759539199.322784,24361,-50.0
1759539207.919432,24411,-50.0
1759539216.3916664,24461,-50.0
1759539224.7360404,24511,-50.0
1759539226.4072604,24521,-9.0
1759539252.1200564,24671,-50.0
1759539261.0212042,24721,-50.0
1759539269.8623877,24771,-50.0
1759539383.0286183,25467,-50.0
1759539391.216695,25517,-50.0
1759539408.1924977,25617,-50.0
1759539416.5357945,25667,-50.0
1759539424.5762527,25717,-50.0
1759539442.2975893,25817,-50.0
1759539468.1818447,25976,-50.0
1759539485.6161494,26076,-50.0
1759539521.3692732,26276,-50.0
1759539537.5668008,26376,-50.0
1759539568.416778,26576,-50.0
1759539617.9636106,26876,-50.0
1759539631.45646,26976,-50.0
