Wall time,Step,Value
1758955903.339536,172,-101.05513763427734
1758955977.3055649,639,-2.4258480072021484
1758955996.2332385,758,-103.07115936279297
1758956001.547575,785,-5.077479839324951
1758956046.1772847,1026,-4.167266368865967
1758956063.2290606,1116,-27.426790237426758
1758956065.2824402,1127,-19.187746047973633
1758956101.637578,1329,-4.532417297363281
1758956109.108197,1376,-19.811744689941406
1758956118.6102834,1430,-3.984959125518799
1758956121.4435549,1449,-0.3563889265060425
1758956129.0318415,1489,-7.111017227172852
1758956137.2432024,1539,-5.230374336242676
1758956157.1549976,1639,-8.470569610595703
1758956175.8784616,1746,-0.5744921565055847
1758956181.0884688,1778,-9.148998260498047
1758956187.093846,1813,-2.187718391418457
1758956208.8803828,1940,-5.122258186340332
1758956225.7744985,2034,-15.940656661987305
1758956226.269169,2037,-0.3557996451854706
1758956229.9698126,2055,-4.550002098083496
1758956232.4630234,2068,-4.929381847381592
1758956266.4961689,2243,-1.8558075428009033
1758956274.1909852,2284,-12.909310340881348
1758956287.7966988,2352,-4.9710235595703125
1758956296.020841,2397,-5.404977798461914
1758956299.540178,2416,-11.31885051727295
1758956302.455759,2433,-1.725442886352539
1758956312.8860552,2497,-9.971657752990723
1758956317.5570343,2528,-9.371973037719727
1758956338.6205602,2638,-10.566764831542969
1758956354.6946173,2726,-12.4747953414917
1758956358.3739684,2746,-17.0314998626709
1758956373.6579561,2830,-6.764298439025879
1758956394.8104298,2971,-10.740883827209473
1758956414.3565276,3113,-1.735230565071106
1758956414.9501095,3117,-0.5206616520881653
1758956425.0500302,3192,-3.788999557495117
1758956425.4837515,3196,-3.330164909362793
1758956441.659468,3302,-6.5487961769104
1758956446.7633972,3328,-13.02011775970459
1758956457.5524817,3391,-0.918157696723938
1758956462.0674455,3415,-4.888449192047119
1758956470.691404,3467,-9.50529670715332
1758956477.4934466,3503,-11.300756454467773
1758956492.647648,3600,-10.002665519714355
1758956501.6358898,3663,-12.196711540222168
1758956503.1643405,3671,-0.04124368727207184
1758956505.5431793,3683,-12.966944694519043
1758956509.9763517,3709,-2.782244920730591
1758956534.248208,3843,-4.745428085327148
1758956535.633162,3851,-2.3507561683654785
1758956549.9527447,3933,-3.6085617542266846
1758956558.8606393,3979,-7.233850002288818
1758956559.7299466,3983,-2.2212142944335938
1758956560.9417262,3989,-3.5479507446289062
1758956577.5655563,4084,-0.6997899413108826
1758956588.7153316,4147,-4.34354305267334
1758956596.1446197,4187,-14.454721450805664
1758956599.9203727,4204,-2.230971336364746
1758956614.5984628,4282,-12.755291938781738
1758956616.7528088,4293,-11.236032485961914
1758956631.0146005,4374,-7.810671329498291
1758956645.7008617,4451,-4.110193252563477
1758956664.0332315,4552,-2.864469528198242
1758956666.1271183,4564,-12.204851150512695
1758956669.1034088,4578,-4.804184913635254
1758956679.640672,4630,-6.438965320587158
1758956698.4055543,4732,-10.050472259521484
1758956703.3237472,4758,-0.23487548530101776
1758956707.4807777,4779,-2.387352466583252
1758956712.5471697,4805,-2.2071523666381836
1758956720.1065784,4847,-0.3201752305030823
1758956721.537246,4856,-2.5422613620758057
1758956725.0316796,4880,-2.135636568069458
1758956726.247407,4887,-11.069356918334961
1758956733.2459602,4925,-6.782308101654053
1758956771.4885182,5141,-7.83620023727417
1758956774.3344548,5157,-11.104873657226562
1758956775.0574408,5162,-5.187835693359375
1758956775.9067295,5168,-8.6212797164917
