Wall time,Step,Value
1759243046.1425128,139,-31.0
1759243175.3651977,602,-50.0
1759243383.7122555,1361,-21.0
1759243453.6023726,1620,-50.0
1759243455.9089658,1629,-8.0
1759243504.930306,1808,-2.0
1759243507.1908462,1816,-7.0
1759243560.4475152,2012,-12.0
1759243583.9029424,2099,-13.0
1759243602.1685662,2163,-21.0
1759243639.8586917,2299,-50.0
1759243679.1615524,2461,-2.0
1759243690.2306025,2502,-15.0
1759243706.8448431,2563,-5.0
1759243741.425847,2690,-14.0
1759243769.755642,2793,-9.0
1759243775.9304883,2815,-13.0
1759243855.646181,3100,-11.0
1759243861.0134695,3120,-10.0
1759243863.6369326,3130,-6.0
1759243867.2425716,3143,-6.0
1759243884.2479613,3204,-3.0
1759243932.704959,3379,-3.0
1759243954.0148385,3453,-5.0
1759243955.3357944,3457,0.0
1759243999.2684765,3608,-14.0
1759244030.1296842,3719,-13.0
1759244032.7875407,3729,-9.0
1759244058.2990491,3820,-1.0
1759244078.1184785,3889,-2.0
1759244084.1618838,3907,-6.0
1759244098.781085,3958,-3.0
1759244107.3583636,3988,-4.0
1759244125.8861248,4056,-1.0
1759244165.2435975,4194,-2.0
1759244170.8867586,4215,-11.0
1759244174.2877173,4228,-4.0
1759244218.6898415,4395,-9.0
1759244235.947884,4456,-5.0
1759244245.4306307,4493,-8.0
1759244248.2799692,4504,-7.0
1759244270.3284268,4585,0.0
1759244279.9025807,4619,-5.0
1759244287.3052528,4646,-7.0
1759244309.0004907,4722,-5.0
1759244312.69857,4736,-5.0
1759244333.823706,4808,-4.0
1759244342.4358337,4839,-7.0
1759244363.6790578,4914,-1.0
1759244365.0911334,4919,-4.0
1759244369.0777538,4932,-4.0
1759244379.475196,4968,-2.0
1759244405.641583,5057,-8.0
1759244412.2953243,5081,-5.0
1759244432.8786051,5155,-4.0
1759244438.093708,5174,-1.0
1759244438.374022,5175,0.0
1759244446.4049695,5206,-3.0
1759244484.5860312,5346,-4.0
1759244487.2129328,5355,-5.0
1759244488.8094952,5361,-5.0
1759244491.073667,5369,-7.0
1759244495.0422966,5383,0.0
1759244520.501199,5475,-4.0
1759244524.9607134,5491,-4.0
1759244529.302028,5507,-6.0
