Wall time,Step,Value
1759285136.231651,81,-6.0
1759285269.3930535,562,-11.0
1759285449.5931828,1221,-40.0
1759285502.372743,1413,-43.0
1759285506.4358745,1428,-14.0
1759285574.758955,1683,-5.0
1759285576.6332436,1690,-6.0
1759285602.4813375,1783,-1.0
1759285622.2375462,1854,-6.0
1759285633.7115989,1906,-10.0
1759285644.4087534,1950,-3.0
1759285672.8940825,2053,-11.0
1759285687.0559406,2103,-24.0
1759285705.2515805,2169,-9.0
1759285734.793607,2274,-2.0
1759285760.9498928,2368,-9.0
1759285765.6887255,2386,-10.0
1759285829.4717944,2606,-13.0
1759285842.520492,2649,-5.0
1759285848.433754,2670,-9.0
1759285851.6005397,2681,-5.0
1759285868.9130926,2745,-1.0
1759285897.6657674,2850,-2.0
1759285919.3993127,2927,-3.0
1759285923.2777398,2941,-7.0
1759285966.0737154,3090,0.0
1759285995.7926245,3192,-4.0
1759285997.637567,3199,-6.0
1759286017.290274,3265,-5.0
1759286035.5522788,3328,-4.0
1759286038.3794763,3338,-2.0
1759286057.3691313,3406,-6.0
1759286060.2158337,3416,-2.0
1759286075.8443708,3472,-4.0
1759286104.5265532,3573,-9.0
1759286109.0299625,3588,-1.0
1759286110.8736308,3594,-1.0
1759286161.2328386,3782,-6.0
1759286180.1542723,3852,-13.0
1759286191.9411223,3894,-7.0
1759286194.5679762,3904,-7.0
1759286219.039549,3996,-8.0
1759286232.9385953,4046,-10.0
1759286241.2435546,4074,-7.0
1759286261.8507664,4147,-7.0
1759286264.423673,4156,-5.0
1759286284.736437,4226,-8.0
1759286298.1156867,4274,-8.0
1759286319.0377316,4350,-6.0
1759286319.8662972,4353,-2.0
1759286322.8062897,4363,-5.0
1759286336.0229414,4411,-5.0
1759286355.1918237,4482,-4.0
1759286358.4302921,4494,-1.0
1759286373.93226,4549,-6.0
1759286384.4432983,4587,-5.0
1759286385.3008013,4590,-2.0
1759286396.423798,4630,-5.0
1759286437.8039424,4777,-10.0
1759286439.945613,4785,-6.0
1759286441.7714312,4792,-6.0
1759286443.344428,4798,-5.0
1759286447.1579337,4812,-4.0
1759286472.0389383,4902,-11.0
1759286479.0611079,4927,-8.0
1759286483.2206364,4941,-1.0
1759286486.3386745,4952,-2.0
1759286499.01747,4999,-4.0
1759286503.3925388,5015,-2.0
1759286513.744969,5053,-9.0
1759286523.3992343,5089,-10.0
1759286551.8954237,5204,-8.0
1759286553.875083,5211,0.0
1759286558.0489616,5226,-6.0
1759286599.6790497,5373,-3.0
1759286610.3908627,5412,-7.0
1759286610.6984653,5413,0.0
1759286623.3396094,5458,-10.0
1759286631.2603252,5486,-2.0
1759286632.6354163,5491,-4.0
1759286653.498935,5567,-3.0
1759286669.9795592,5625,-2.0
1759286680.2503352,5661,-1.0
1759286707.1076894,5758,-5.0
1759286747.0440023,5899,-3.0
1759286754.2047017,5924,-1.0
1759286768.218775,5966,-5.0
1759286787.9878662,6030,-3.0
1759286817.386418,6131,-2.0
1759286836.2937202,6195,-3.0
1759286839.3039348,6205,-9.0
1759286848.3594506,6237,-3.0
1759286858.8134058,6275,-7.0
1759286877.566497,6344,-3.0
1759286879.6230507,6352,-7.0
1759286883.8225408,6367,-8.0
1759286897.4369435,6416,0.0
1759286912.885931,6475,0.0
1759286950.0552905,6613,-2.0
1759286963.193961,6661,-2.0
1759286971.1719325,6690,-5.0
1759286993.7469327,6774,-7.0
1759287008.5410821,6828,-4.0
1759287014.5539522,6850,-5.0
1759287050.7507124,6989,-2.0
1759287066.69259,7047,-4.0
1759287079.5643554,7094,-5.0
1759287155.8429332,7365,-5.0
1759287159.5720172,7379,-4.0
1759287163.3219368,7393,-4.0
1759287182.1596878,7459,-7.0
1759287193.6186266,7500,-3.0
1759287197.6137347,7515,-4.0
1759287202.2275856,7531,-3.0
1759287215.6254463,7581,-7.0
1759287242.7454996,7681,-4.0
1759287261.8592513,7751,-4.0
1759287263.4869387,7757,-5.0
1759287266.4889708,7768,-6.0
1759287271.9400828,7788,-4.0
1759287279.573154,7816,-4.0
1759287292.2806761,7860,-2.0
1759287299.1149366,7883,-7.0
1759287302.5040722,7894,0.0
1759287310.948566,7925,-6.0
1759287315.601438,7943,-10.0
1759287330.1673687,7997,-3.0
1759287337.295964,8024,-10.0
